minute,t_min,phase,return,first_chamber_filling,second_chamber_filling,separator_speed,fresh_feed_setpoint,gran1_blain,return_setpoint,return_error,first_chamber_filling_setpoint,first_chamber_filling_error,second_chamber_filling_setpoint,second_chamber_filling_error,gran1_blain_setpoint,gran1_blain_error,sim_Mm,sim_Mp,sim_Mr,sim_blaine,sim_H1,sim_H2,sim_H,sim_Mr_raw,sim_blaine_raw,mpc_cost,mpc_predicted_error_return,mpc_predicted_error_first_chamber_filling,mpc_predicted_error_second_chamber_filling,mpc_predicted_error_gran1_blain
11,11.0,seeding,147.50135024870593,20.86587361276855,33.63494785090566,205.0,130.0,4023.297218802629,80.0,67.50135024870593,50.0,-29.13412638723145,50.0,-16.36505214909434,5500.0,-1476.7027811973712,332.98539654722845,129.9973767258862,147.50135024870593,4023.297218802629,20.86587361276855,33.63494785090566,54.500821463674214,202.98801982134222,4000.3224507686728,,,,,
12,12.0,seeding,147.50147898860013,20.86588982301457,33.63497517631447,205.0,130.0,4023.2967234533817,80.0,67.50147898860013,50.0,-29.13411017698543,50.0,-16.36502482368553,5500.0,-1476.7032765466183,332.9856720464657,129.99739896396588,147.50147898860013,4023.2967234533817,20.86588982301457,33.63497517631447,54.50086499932904,202.98827308249975,4000.3220659199997,,,,,
13,13.0,seeding,147.50160663705702,20.865905895844783,33.63500227007836,205.0,130.0,4023.296232303703,80.0,67.50160663705702,50.0,-29.134094104155217,50.0,-16.36499772992164,5500.0,-1476.7037676962968,332.98594521020084,129.99742101344214,147.50160663705702,4023.296232303703,20.865905895844783,33.63500227007836,54.50090816592314,202.98852419675873,4000.321684334028,,,,,
14,14.0,seeding,147.5017332033346,20.865921832424586,33.63502913416195,205.0,130.0,4023.2957453179706,80.0,67.5017332033346,50.0,-29.134078167575414,50.0,-16.364970865838053,5500.0,-1476.7042546820294,332.9862160582422,129.99744287591585,147.5017332033346,4023.2957453179706,20.865921832424586,33.63502913416195,54.50095096658653,202.9887731823263,4000.3213059830823,,,,,
15,15.0,seeding,147.50185869661206,20.865937633909507,33.63505577051319,205.0,130.0,4023.2952624608624,80.0,67.50185869661206,50.0,-29.134062366090493,50.0,-16.36494422948681,5500.0,-1476.7047375391376,332.98648461022947,129.99746455297455,147.50185869661206,4023.2952624608624,20.865937633909507,33.63505577051319,54.5009934044227,202.98902005725498,4000.320930839722,,,,,
16,16.0,seeding,147.50198312599096,20.865953301445227,33.63508218106349,205.0,130.0,4023.294783697359,80.0,67.50198312599096,50.0,-29.134046698554773,50.0,-16.36491781893651,5500.0,-1476.705216302641,332.9867508856364,129.99748604619202,147.50198312599096,4023.294783697359,20.865953301445227,33.63508218106349,54.50103548250871,202.9892648394443,4000.3205588767405,,,,,
17,17.0,seeding,147.50210650049542,20.865968836167742,33.63510836772789,205.0,130.0,4023.294308992735,80.0,67.50210650049542,50.0,-29.134031163832258,50.0,-16.364891632272112,5500.0,-1476.7056910072652,332.98701490377056,129.99750735712885,147.50210650049542,4023.294308992735,20.865968836167742,33.63510836772789,54.50107720389563,202.9895075466418,4000.3201900671597,,,,,
18,18.0,seeding,147.5022288290728,20.865984239203375,33.63513433240513,205.0,130.0,4023.293838312562,80.0,67.5022288290728,50.0,-29.134015760796625,50.0,-16.36486566759487,5500.0,-1476.706161687438,332.9872766837765,129.9975284873323,147.5022288290728,4023.293838312562,20.865984239203375,33.63513433240513,54.5011185716085,202.98974819644425,4000.319824384233,,,,,
19,19.0,seeding,147.50235012059477,20.86599951166891,33.63516007697786,205.0,130.0,4023.2933716227053,80.0,67.50235012059477,50.0,-29.13400048833109,50.0,-16.36483992302214,5500.0,-1476.7066283772947,332.9875362446357,129.99754943833642,147.50235012059477,4023.2933716227053,20.86599951166891,33.63516007697786,54.50115958864677,202.98998680629916,4000.3194618014404,,,,,
20,20.0,seeding,147.5024703838574,20.866014654671634,33.63518560331275,205.0,130.0,4023.2929088893165,80.0,67.5024703838574,50.0,-29.133985345328366,50.0,-16.36481439668725,5500.0,-1476.7070911106835,332.98779360516835,129.99757021166243,147.5024703838574,4023.2929088893165,20.866014654671634,33.63518560331275,54.50120025798438,202.99022339350586,4000.3191022924857,,,,,
21,21.0,seeding,147.50258962758227,20.86602966930946,33.635210913260615,205.0,130.0,4023.2924500788363,80.0,67.50258962758227,50.0,-29.13397033069054,50.0,-16.364789086739385,5500.0,-1476.7075499211637,332.9880487840354,129.99759080881833,147.50258962758227,4023.2924500788363,20.86602966930946,33.635210913260615,54.50124058257008,202.99045797521708,4000.318745831297,,,,,
22,22.0,seeding,147.5027078604169,20.86604455667095,33.63523600865657,205.0,130.0,4023.2919951579906,80.0,67.5027078604169,50.0,-29.13395544332905,50.0,-16.36476399134343,5500.0,-1476.7080048420094,332.98830179973913,129.99761123129935,147.5027078604169,4023.2919951579906,20.86604455667095,33.63523600865657,54.50128056532752,202.99069056843985,4000.3183923920233,,,,,
23,23.0,seeding,147.50282509093523,20.86605931783546,33.635260891320144,205.0,130.0,4023.291544093789,80.0,67.50282509093523,50.0,-29.13394068216454,50.0,-16.364739108679856,5500.0,-1476.708455906211,332.9885526706248,129.99763148058815,147.50282509093523,4023.291544093789,20.86605931783546,33.635260891320144,54.50132020915561,202.9909211900366,4000.318041949035,,,,,
24,24.0,seeding,147.50294132763867,20.866073953873162,33.635285563055426,205.0,130.0,4023.291096853519,80.0,67.50294132763867,50.0,-29.133926046126838,50.0,-16.364714436944574,5500.0,-1476.7089031464811,332.98880141488195,129.99765155815473,147.50294132763867,4023.291096853519,20.866073953873162,33.635285563055426,54.50135951692859,202.99114985672725,4000.3176944769175,,,,,
25,25.0,seeding,147.50305657895618,20.866088465845156,33.6353100256512,205.0,130.0,4023.290653404746,80.0,67.50305657895618,50.0,-29.133911534154844,50.0,-16.3646899743488,5500.0,-1476.709346595254,332.98904805054576,129.99767146545656,147.50305657895618,4023.290653404746,20.866088465845156,33.6353100256512,54.50139849149636,202.9913765850892,4000.3173499504733,,,,,
26,26.0,seeding,147.50317085324528,20.866102854803536,33.635334280881054,205.0,130.0,4023.2902137153133,80.0,67.50317085324528,50.0,-29.133897145196464,50.0,-16.364665719118946,5500.0,-1476.7097862846867,332.9892925954982,129.9976912039387,147.50317085324528,4023.2902137153133,20.866102854803536,33.635334280881054,54.50143713568459,202.9916013915595,4000.317008344719,,,,,
27,27.0,seeding,147.50328415879264,20.866117121791458,33.63535833050352,205.0,130.0,4023.2897777533326,80.0,67.50328415879264,50.0,-29.133882878208542,50.0,-16.36464166949648,5500.0,-1476.7102222466674,332.9895350674696,129.99771077503397,147.50328415879264,4023.2897777533326,20.866117121791458,33.63535833050352,54.50147545229498,202.99182429243564,4000.316669634881,,,,,
28,28.0,seeding,147.50339650381434,20.866131267843244,33.63538217626224,205.0,130.0,4023.289345487192,80.0,67.50339650381434,50.0,-29.133868732156756,50.0,-16.36461782373776,5500.0,-1476.710654512808,332.98977548403985,129.9977301801631,147.50339650381434,4023.289345487192,20.866131267843244,33.63538217626224,54.501513444105484,202.99204530387675,4000.3163337964,,,,,
29,29.0,seeding,147.50350789645702,20.866145293984417,33.63540581988601,205.0,130.0,4023.2889168855463,80.0,67.50350789645702,50.0,-29.133854706015583,50.0,-16.36459418011399,5500.0,-1476.7110831144537,332.9900138626395,129.9977494207345,147.50350789645702,4023.2889168855463,20.866145293984417,33.63540581988601,54.50155111387043,202.992264441905,4000.3160008049244,,,,,
30,30.0,seeding,147.5036183447979,20.866159201231806,33.63542926308897,205.0,130.0,4023.2884919173102,80.0,67.5036183447979,50.0,-29.133840798768194,50.0,-16.364570736911027,5500.0,-1476.7115080826898,332.99025022055116,129.99776849814478,147.5036183447979,4023.2884919173102,20.866159201231806,33.63542926308897,54.501588464320776,202.99248172240638,4000.315670636304,,,,,
31,31.0,controlled,88.47811737570859,18.90310088550509,33.62925065419121,100.0,110.0,2701.792898115446,80.0,8.478117375708592,50.0,-31.09689911449491,50.0,-16.37074934580879,5500.0,-2798.207101884554,332.9904599492299,228.154254676054,88.47811737570859,2701.792898115446,18.90310088550509,33.62925065419121,52.5323515396963,104.83620527317586,2526.0779758043573,64.103702059812,4.223089335853402,21.911839564936827,12.430577823853355,1095.7986556473097
32,32.0,controlled,97.59946293904603,17.31455380025453,33.469138342911364,110.0,110.0,2771.3895112542114,80.0,17.599462939046035,50.0,-32.68544619974547,50.0,-16.530861657088636,5500.0,-2728.6104887457886,332.9749959710982,214.91483083613832,97.59946293904603,2771.3895112542114,17.31455380025453,33.469138342911364,50.783692143165894,118.0601651349599,2657.0069810935274,68.07151085629788,3.985913657826181,22.219421621318094,12.43389379022394,1464.9474226798166
33,33.0,controlled,113.40588567614249,16.547737721112753,32.898589557262234,130.0,110.0,2954.159231630659,80.0,33.40588567614249,50.0,-33.45226227888725,50.0,-17.101410442737766,5500.0,-2545.840768369341,332.6296138154093,190.1755952914505,113.40588567614249,2954.159231630659,16.547737721112753,32.898589557262234,49.44632727837499,142.45401852395878,2944.7175494229473,73.71163164865364,2.214755952551741,22.7726698331099,12.460229778759373,1799.8654708782979
34,34.0,controlled,119.082349225175,16.339941823859686,31.951433284248328,140.0,110.0,3067.1332125421613,80.0,39.082349225174994,50.0,-33.66005817614031,50.0,-18.048566715751672,5500.0,-2432.8667874578387,330.7302939636328,179.0081394592374,119.082349225175,3067.1332125421613,16.339941823859686,31.951433284248328,48.291375108108014,151.7221545043954,3094.6194270989695,79.33072803105391,1.4870227451525224,23.472217418041442,12.563420055035934,2083.7367239745336
35,35.0,controlled,122.49090065549278,16.446423575703975,30.86168592961485,150.0,110.0,3196.1449631148566,80.0,42.49090065549278,50.0,-33.553576424296025,50.0,-19.13831407038515,5500.0,-2303.8550368851434,325.7836546820899,168.35547373950084,122.49090065549278,3196.1449631148566,16.446423575703975,30.861685929614854,47.308109505318825,157.42818094258902,3247.991871375942,85.00986030195685,1.1799496476400932,24.211857256742235,12.796566093781394,2334.4076985229894
36,36.0,controlled,118.78560253980922,16.510090088457403,29.840918254226413,150.0,110.0,3211.691834572636,80.0,38.78560253980922,50.0,-33.4899099115426,50.0,-20.159081745773587,5500.0,-2288.308165427364,317.5942138222297,166.36372541571103,118.78560253980922,3211.691834572636,16.510090088457403,29.84091825422641,46.35100834268381,151.2304884065187,3265.431201818901,90.45611160613186,1.1485389185782395,24.93540954559524,13.209602407332298,2558.1280367313043
37,37.0,controlled,114.22352132776255,16.267709015689515,28.998436145023092,150.0,100.0,3231.608352980592,80.0,34.223521327762555,50.0,-33.73229098431048,50.0,-21.001563854976908,5500.0,-2268.391647019408,307.5219189254075,163.75044357584642,114.22352132776255,3231.608352980592,16.267709015689515,28.998436145023092,45.26614516071261,143.77147534956106,3287.4823855677446,82.4291774626869,0.22873632741804073,25.285446467595882,13.807669002666088,2099.8107276947885
38,38.0,controlled,104.12386950599948,15.754358704068,28.327238589306745,140.0,100.0,3127.818021131944,80.0,24.12386950599948,50.0,-34.245641295932,50.0,-21.672761410693255,5500.0,-2372.181978868056,297.43587055438934,169.54586980759046,104.12386950599948,3127.818021131944,15.754358704068,28.327238589306745,44.08159729337474,127.89000074679889,3168.811231303308,75.32472665975949,0.37603105954261906,25.40521287857515,14.525720387217476,1744.2214500545451
39,39.0,controlled,100.17810308051887,15.204438077138285,27.742033151921714,140.0,100.0,3144.779926614384,80.0,20.178103080518866,50.0,-34.795561922861715,50.0,-22.257966848078286,5500.0,-2355.220073385616,288.64321841645744,166.73641233991083,100.17810308051887,3144.779926614384,15.204438077138285,27.742033151921714,42.946471229059995,121.90680607654659,3188.872603171086,71.19258834977563,0.20168506018843857,25.476536836200697,15.258849463575562,1512.775849490547
40,40.0,controlled,107.20036364023994,14.792217976251582,27.157848207759276,160.0,90.0,3422.661881887046,80.0,27.200363640239942,50.0,-35.20778202374842,50.0,-22.842151792240724,5500.0,-2077.338118112954,281.4360812592223,148.7967876845132,107.20036364023994,3422.661881887046,14.792217976251582,27.15784820775928,41.950066184010865,132.6392935747092,3484.809713082709,68.70327249259526,0.543294004384137,25.576585283965944,15.930825746021732,1263.7394840222832
41,41.0,controlled,104.34387432267317,14.439687717473939,26.545152133571488,160.0,90.0,3435.3756684018035,80.0,24.343874322673173,50.0,-35.56031228252606,50.0,-23.454847866428512,5500.0,-2064.6243315981965,275.297783927094,147.07063878972068,104.34387432267317,3435.3756684018035,14.439687717473939,26.545152133571488,40.98483985104543,128.22714513737324,3497.1543284545883,64.40867196663285,0.71698528385771,25.796789146601967,16.501430292424068,1069.6733621874555
42,42.0,controlled,121.85409062756435,14.006639849820923,25.918312775904496,220.0,50.0,4426.813681700138,80.0,41.85409062756435,50.0,-35.99336015017908,50.0,-24.081687224095504,5500.0,-1073.1863182998623,269.4936130352134,113.13974966362487,121.85409062756435,4426.813681700138,14.006639849820925,25.918312775904496,39.924952625725425,156.35386337158855,4302.517290196535,68.51510890897676,0.32506946693131056,25.994305862769593,17.025058467409387,996.3115333711012
43,43.0,controlled,121.40296932821383,13.497980081294736,25.287449086837334,230.0,40.0,4617.1239026992225,80.0,41.40296932821383,50.0,-36.502019918705265,50.0,-24.712550913162666,5500.0,-882.8760973007775,263.5761337242562,107.98100414528206,121.40296932821383,4617.1239026992225,13.497980081294735,25.287449086837334,38.78542916813207,155.59512957897417,4440.307337082551,62.94644593736921,0.8180336472048992,26.279723759914393,17.484702620913907,855.9770732445786
44,44.0,controlled,115.63337869227715,12.947873360130835,24.640321533970393,220.0,40.0,4431.3740125199365,80.0,35.63337869227715,50.0,-37.052126639869165,50.0,-25.359678466029607,5500.0,-1068.6259874800635,257.4662361319677,111.4093784271359,115.63337869227715,4431.3740125199365,12.947873360130835,24.640321533970393,37.58819489410123,146.0568577048317,4305.839742998006,59.477383352932996,2.3458633240629325,26.56601943754038,17.92895223575626,625.1607511120046
45,45.0,controlled,109.53340998471886,12.372164359449283,23.960083933365773,210.0,40.0,4246.919251146749,80.0,29.53340998471886,50.0,-37.627835640550714,50.0,-26.039916066634227,5500.0,-1253.080748853251,251.21087921761338,114.91917642732889,109.53340998471886,4246.919251146749,12.372164359449283,23.960083933365773,36.33224829281505,136.2917027902845,4170.1382202746245,57.53448386631348,3.916033198260166,26.849880139830876,18.38837242268096,412.3432386104073
46,46.0,controlled,105.92020905702539,11.852742445414862,23.237582653338603,210.0,40.0,4227.471026025774,80.0,25.92020905702539,50.0,-38.14725755458514,50.0,-26.762417346661397,5500.0,-1272.5289739742257,244.78165805012247,114.12772606100832,105.92020905702539,4227.471026025774,11.852742445414862,23.237582653338603,35.09032509875347,130.65393198911417,4155.6385075816315,57.902482591304505,5.036700827325284,27.16221133273954,18.87064653195933,341.64619496401747
47,47.0,controlled,102.01551423569651,11.384971339489422,22.476010343767808,210.0,40.0,4194.859683725335,80.0,22.015514235696514,50.0,-38.615028660510575,50.0,-27.523989656232192,5500.0,-1305.1403162746647,238.07317816270717,113.39503763551788,102.01551423569651,4194.859683725335,11.384971339489422,22.476010343767808,33.86098168325723,124.6781405271893,4131.224507458091,57.19815318027005,6.265539425080334,27.500306581648793,19.377599867945243,202.73536527978376
48,48.0,controlled,100.55598691076337,11.02003028437916,21.692827394637312,220.0,40.0,4319.520511378967,80.0,20.555986910763366,50.0,-38.97996971562084,50.0,-28.307172605362688,5500.0,-1180.479488621033,230.99566489543278,108.52099073858726,100.55598691076337,4319.520511378967,11.02003028437916,21.692827394637312,32.71285767901647,122.47467415684551,4223.90980784727,56.82851481051316,4.919348737837787,27.863061466373917,19.903622029663605,200.45746216522593
49,49.0,controlled,101.17928749858928,10.790795529332023,20.913391570520744,240.0,40.0,4612.991805395551,80.0,21.179287498589275,50.0,-39.20920447066798,50.0,-29.086608429479256,5500.0,-887.0081946044493,223.55727480901774,100.14357534060836,101.17928749858928,4612.991805395551,10.790795529332023,20.913391570520744,31.704187099852767,123.41369946840933,4437.328787825285,62.140320168785514,3.2564938487005435,28.209586244441958,20.45578829917958,497.58925548983825
50,50.0,controlled,98.97222396031593,10.59644698836639,20.17080762851936,250.0,40.0,4735.456545877139,80.0,18.97222396031593,50.0,-39.40355301163361,50.0,-29.82919237148064,5500.0,-764.5434541228606,215.8890150495446,95.78719898187839,98.97222396031593,4735.456545877139,10.59644698836639,20.17080762851936,30.76725461688575,120.10181606766626,4525.530424909964,65.30466327217673,2.461379957457204,28.51715860717448,21.027034955914324,658.2878209148689
51,51.0,controlled,98.73760951215887,10.457776921308291,19.494519980769553,270.0,40.0,5033.742104300477,80.0,18.73760951215887,50.0,-39.542223078691705,50.0,-30.505480019230447,5500.0,-466.25789569952303,208.22583588227974,88.47393809889239,98.73760951215887,5033.742104300477,10.457776921308291,19.494519980769553,29.952296902077844,119.75189778338734,4741.737236655308,63.64795522725885,0.757379779917585,28.78810918118625,21.60713576927308,611.4331915107632
52,52.0,controlled,98.20242485459715,10.349870519323815,18.897456157835133,290.0,40.0,5324.254522891583,80.0,18.202424854597155,50.0,-39.650129480676185,50.0,-31.102543842164867,5500.0,-175.7454771084167,200.8649318592602,81.90971697824361,98.20242485459715,5324.254522891583,10.349870519323815,18.897456157835133,29.24732667715895,118.9552148810166,4959.170580473108,64.63082345447698,0.8624674462082282,29.02353716306808,22.17640086379404,615.0875657369984
53,53.0,controlled,94.09873501355924,10.172206654396943,18.38294198380348,290.0,40.0,5274.221347698982,80.0,14.098735013559235,50.0,-39.827793345603055,50.0,-31.61705801619652,5500.0,-225.77865230101816,194.0778297574772,81.16211467305412,94.09873501355924,5274.221347698982,10.172206654396943,18.38294198380348,28.55514863820042,112.91571508442307,4920.949141449009,55.79582442730053,0.6793965953173284,29.228970442219712,22.70457783741977,159.143977617186
54,54.0,controlled,90.36831246759553,9.93406291082011,17.940677298208982,290.0,40.0,5224.936238298575,80.0,10.36831246759553,50.0,-40.06593708917989,50.0,-32.05932270179102,5500.0,-275.0637617014254,188.035784030687,80.50667823244882,90.36831246759553,5224.936238298575,9.93406291082011,17.940677298208982,27.874740209029092,107.52910579823815,4883.660397697059,60.990410354186984,1.329983707488367,29.41087106217324,23.183791246626612,353.28821689493816
55,55.0,controlled,88.82417526716765,9.702728071205005,17.54376097622472,300.0,40.0,5337.657799984563,80.0,8.824175267167647,50.0,-40.297271928795,50.0,-32.45623902377528,5500.0,-162.3422000154369,182.78857347530163,77.46115479440982,88.82417526716765,5337.657799984563,9.702728071205005,17.54376097622472,27.246489047429726,105.32741868089181,4969.477489635591,67.93243710101919,1.072686626092569,29.584045478610925,23.60698437517411,676.7693643904122
56,56.0,controlled,85.86200277056766,9.458300842714486,17.167012930534106,300.0,40.0,5286.908822034787,80.0,5.862002770567656,50.0,-40.541699157285514,50.0,-32.832987069465894,5500.0,-213.09117796521332,178.24752977085546,77.09898359318187,85.86200277056766,5286.908822034787,9.458300842714486,17.167012930534106,26.625313773248592,101.14854617767362,4930.604871625129,72.32761120940538,1.76604029366014,29.7491225828322,23.97081503358721,842.0816649662911
57,57.0,controlled,84.86591576095624,9.251536873387789,16.79752561138489,310.0,40.0,5395.50631636107,80.0,4.865915760956241,50.0,-40.74846312661221,50.0,-33.20247438861511,5500.0,-104.49368363892972,174.20692336791092,74.45062538017807,84.86591576095624,5395.50631636107,9.251536873387789,16.79752561138489,26.04906248477268,99.75629798773284,5014.318951793512,73.75734737234171,1.6879921700463427,29.912742261873703,24.289730017684324,886.6774794702005
58,58.0,controlled,83.94264151514626,9.083444374466392,16.431015910431988,320.0,40.0,5502.113468941801,80.0,3.9426415151462635,50.0,-40.916555625533604,50.0,-33.56898408956801,5500.0,2.1134689418013295,170.44020199426393,71.96863588941798,83.94264151514626,5502.113468941801,9.083444374466392,16.431015910431988,25.51446028489838,98.47156610484593,5098.660603205988,67.05772902678531,1.5472500282928436,30.07432824605029,24.57584677161181,536.348532374851
59,59.0,controlled,81.4603090533129,8.910952646462588,16.07255008241495,320.0,40.0,5457.8890650658395,80.0,1.4603090533128977,50.0,-41.08904735353741,50.0,-33.92744991758505,5500.0,-42.11093493416047,166.78638173480016,71.74193432859454,81.4603090533129,5457.8890650658395,8.910952646462588,16.07255008241495,24.98350272887754,95.04444740620565,5063.383710608389,61.21425644207456,2.24708274886779,30.228002848728565,24.8420991541615,194.85358451583534
60,60.0,controlled,80.56844939254681,8.763738033275907,15.728363171137778,330.0,40.0,5565.8198232026825,80.0,0.5684493925468104,50.0,-41.23626196672409,50.0,-34.27163682886222,5500.0,65.81982320268253,163.18101527106984,69.35837533837827,80.56844939254681,5565.8198232026825,8.763738033275907,15.728363171137778,24.492101204413686,93.82263993269159,5150.277277379095,60.99651394647096,1.91269776333192,30.374491569214303,25.10260037851584,173.6695451037781
61,61.0,controlled,79.65006634835306,8.637916009696692,15.400748593851283,340.0,40.0,5670.546422393047,80.0,-0.3499336516469356,50.0,-41.362083990303304,50.0,-34.59925140614872,5500.0,170.54642239304667,159.6421685324813,67.0724931906882,79.65006634835306,5670.546422393047,8.637916009696692,15.400748593851281,24.03866460354797,92.56967534179311,5237.461367276193,61.445361729606724,1.4813258844555364,30.51286101415623,25.36029736143044,197.87720681155906
62,62.0,controlled,77.3308983100738,8.496917569137054,15.092873441524093,340.0,40.0,5633.657510216877,80.0,-2.669101689926194,50.0,-41.503082430862946,50.0,-34.90712655847591,5500.0,133.6575102168772,156.21868447516752,66.78998824089004,77.3308983100738,5633.657510216877,8.496917569137054,15.092873441524095,23.58979101066115,89.42869623427745,5206.3944708059835,62.75684174383986,2.2723838261717333,30.64197250218063,25.613691374210557,211.4397020638471
63,63.0,controlled,76.52193086996138,8.371682649890992,14.80557606815673,350.0,40.0,5736.064330267136,80.0,-3.4780691300386195,50.0,-41.62831735010901,50.0,-35.19442393184327,5500.0,236.06433026713603,152.9532429967576,64.61248596227728,76.52193086996138,5736.064330267136,8.371682649890992,14.805576068156732,23.177258718047725,88.34075703448035,5293.6972779819525,64.1404734467395,1.8573179872900738,30.767440961711745,25.861631087037097,276.03750386836236
64,64.0,controlled,75.76278575122602,8.263260169711963,14.535914930008095,360.0,40.0,5833.658923358249,80.0,-4.237214248773981,50.0,-41.73673983028804,50.0,-35.4640850699919,5500.0,333.658923358249,149.87571604730135,62.55231876056274,75.76278575122602,5833.658923358249,8.263260169711963,14.535914930008095,22.79917509972006,87.32339728673864,5380.29331958685,69.05829384545272,1.4994220925473698,30.88797985149616,26.09870368797143,521.9427440052209
65,65.0,controlled,75.06140884927247,8.170360161873841,14.283282570660269,370.0,40.0,5926.286427586834,80.0,-4.938591150727532,50.0,-41.829639838126155,50.0,-35.71671742933973,5500.0,426.2864275868342,146.99384399588865,60.60733261915239,75.06140884927247,5926.286427586834,8.170360161873841,14.283282570660269,22.45364273253411,86.38651137673627,5466.127891903394,72.75452662053821,1.2107966707376505,30.99909078735101,26.32243955730421,704.4433135906006
66,66.0,controlled,74.4148603214248,8.089892582052181,14.048947294430949,380.0,40.0,6013.937830998446,80.0,-5.585139678575203,50.0,-41.91010741794782,50.0,-35.951052705569055,5500.0,513.9378309984459,144.29675325427954,58.77130502800443,74.4148603214248,6013.937830998446,8.089892582052181,14.048947294430949,22.138839876483132,85.52544822627507,5551.221139718898,75.40481686706877,0.9270628519540978,31.101215392773828,26.532535113767153,835.5335087620178
67,67.0,controlled,73.82147499860575,8.019028855288358,13.834019574655205,390.0,40.0,6096.564458364384,80.0,-6.178525001394249,50.0,-41.980971144711646,50.0,-36.1659804253448,5500.0,596.5644583643843,141.77589785281873,57.03854177798076,73.82147499860575,6096.564458364384,8.019028855288358,13.834019574655205,21.853048429943563,84.73735607483798,5635.500051998162,76.72730323851391,1.592521120829808,31.193882294664306,26.728661746489006,853.9452371598727
