minute,t_min,phase,return,first_chamber_filling,second_chamber_filling,separator_speed,fresh_feed_setpoint,gran1_blain,return_setpoint,return_error,first_chamber_filling_setpoint,first_chamber_filling_error,second_chamber_filling_setpoint,second_chamber_filling_error,gran1_blain_setpoint,gran1_blain_error,sim_Mm,sim_Mp,sim_Mr,sim_blaine,sim_H1,sim_H2,sim_H,sim_Mr_raw,sim_blaine_raw,mpc_cost,mpc_predicted_error_return,mpc_predicted_error_first_chamber_filling,mpc_predicted_error_second_chamber_filling,mpc_predicted_error_gran1_blain
25,25.0,seeding,26.13249817232486,7.352924823817935,11.852668339326993,150.0,90.0,3682.085243670462,80.0,-53.86750182767514,50.0,-42.647075176182064,50.0,-38.147331660673004,5500.0,-1817.9147563295378,117.34141655933796,90.00000000000254,26.13249817232486,3682.085243670462,7.352924823817936,11.852668339326993,19.20559316314493,27.341416559335393,3722.0234663367037,,,,,
26,26.0,seeding,26.13249817232476,7.352924823817926,11.852668339326963,150.0,90.0,3682.085243670462,80.0,-53.86750182767524,50.0,-42.64707517618207,50.0,-38.14733166067304,5500.0,-1817.9147563295378,117.3414165593376,90.00000000000233,26.13249817232476,3682.085243670462,7.352924823817926,11.852668339326963,19.20559316314489,27.341416559335258,3722.0234663367037,,,,,
27,27.0,seeding,26.132498172324592,7.352924823817916,11.852668339326936,150.0,90.0,3682.08524367046,80.0,-53.86750182767541,50.0,-42.647075176182085,50.0,-38.14733166067306,5500.0,-1817.91475632954,117.34141655933729,90.00000000000217,26.132498172324592,3682.08524367046,7.352924823817916,11.852668339326936,19.20559316314485,27.341416559335105,3722.023466336702,,,,,
28,28.0,seeding,26.13249817232456,7.352924823817906,11.852668339326911,150.0,90.0,3682.085243670463,80.0,-53.86750182767544,50.0,-42.64707517618209,50.0,-38.14733166067309,5500.0,-1817.9147563295369,117.34141655933698,90.00000000000193,26.13249817232456,3682.085243670463,7.352924823817906,11.852668339326911,19.20559316314482,27.34141655933504,3722.0234663367046,,,,,
29,29.0,seeding,26.13249817232446,7.3529248238179,11.85266833932689,150.0,90.0,3682.085243670463,80.0,-53.86750182767554,50.0,-42.6470751761821,50.0,-38.14733166067311,5500.0,-1817.9147563295369,117.34141655933671,90.00000000000175,26.13249817232446,3682.085243670463,7.352924823817899,11.85266833932689,19.20559316314479,27.34141655933494,3722.0234663367046,,,,,
30,30.0,seeding,26.132498172324357,7.352924823817891,11.852668339326868,150.0,90.0,3682.0852436704627,80.0,-53.86750182767564,50.0,-42.647075176182106,50.0,-38.14733166067313,5500.0,-1817.9147563295373,117.34141655933647,90.0000000000016,26.132498172324357,3682.0852436704627,7.352924823817892,11.852668339326868,19.205593163144762,27.34141655933484,3722.023466336704,,,,,
31,31.0,controlled,54.24919477807298,7.892850869263443,11.854374115220022,340.0,90.0,5889.767377751061,80.0,-25.750805221927017,50.0,-42.10714913073656,50.0,-38.145625884779975,5500.0,389.76737775106085,117.34142333217211,57.50209161880421,54.24919477807298,5889.767377751061,7.892850869263444,11.854374115220022,19.747224984483466,59.83933171336788,5431.822847208831,126.99052665074666,1.0763702392578125,42.71872663497925,38.12639331817627,2126.78515625
32,32.0,controlled,54.252146763738196,8.390245443103199,11.898608960808732,340.0,90.0,5889.729036874645,80.0,-25.747853236261804,50.0,-41.6097545568968,50.0,-38.10139103919127,5500.0,389.7290368746453,117.34574122859867,57.50280586063545,54.252146763738196,5889.729036874645,8.390245443103199,11.898608960808732,20.28885440391193,59.8429353679632,5431.787159139265,106.50211536407471,0.127655029296875,42.449554443359375,38.12863636016846,1289.8134765625
33,33.0,controlled,52.1513517791498,8.891987619421,12.06123693142637,320.0,100.0,5673.177574381682,80.0,-27.8486482208502,50.0,-41.108012380579,50.0,-37.93876306857363,5500.0,173.17757438168155,117.44128564048185,60.15202437278002,52.1513517791498,5673.177574381682,8.891987619421,12.06123693142637,20.95322455084737,57.28926126770183,5239.693055390165,90.04487271202936,0.7169265747070312,42.10484027862549,38.10323715209961,414.88232421875
34,34.0,controlled,52.49035348759331,9.257216227605014,12.359338484387239,320.0,100.0,5668.00672878017,80.0,-27.50964651240669,50.0,-40.742783772394986,50.0,-37.64066151561276,5500.0,168.0067287801703,117.97632163636287,60.27644635657608,52.49035348759331,5668.00672878017,9.257216227605014,12.359338484387239,21.61655471199225,57.6998752797868,5235.309288008863,86.34343463897704,0.0283355712890625,41.69797229766846,38.02588653564453,329.56201171875
35,35.0,controlled,53.40173104646239,9.509910217023691,12.766135012778228,320.0,100.0,5655.843504755832,80.0,-26.598268953537612,50.0,-40.49008978297631,50.0,-37.23386498722177,5500.0,155.84350475583233,119.43872594848122,60.63215486736306,53.40173104646239,5655.843504755832,9.509910217023691,12.766135012778228,22.27604522980192,58.80657108111815,5225.029887814291,101.36579666137695,0.9266738891601562,41.16956424713135,37.82019329071045,1072.46826171875
36,36.0,controlled,55.03972460202947,9.695065122920914,13.232060975609993,320.0,100.0,5638.85308309742,80.0,-24.960275397970527,50.0,-40.304934877079084,50.0,-36.76793902439,5500.0,138.85308309741959,122.09416269973951,61.28823715257202,55.03972460202947,5638.85308309742,9.695065122920914,13.232060975609993,22.927126098530906,60.805925547167455,5210.745529897913,116.41312828063965,2.1200485229492188,40.561734199523926,37.493210792541504,1811.90673828125
37,37.0,controlled,58.51202729000525,9.8800340842708,13.708866988768841,330.0,100.0,5740.4005221081015,80.0,-21.48797270999475,50.0,-40.119965915729196,50.0,-36.29113301123116,5500.0,240.40052210810154,125.83190189559465,60.74306032154189,58.51202729000525,5740.4005221081015,9.8800340842708,13.708866988768843,23.588901073039644,65.08884157405274,5297.470015239246,102.06875268300375,1.1247024536132812,40.09543991088867,37.07272815704346,1182.12744140625
38,38.0,controlled,62.420372662348036,10.09230641017385,14.16671303641756,340.0,100.0,5849.693536446671,80.0,-17.579627337651964,50.0,-39.90769358982615,50.0,-35.83328696358244,5500.0,349.6935364466708,130.26515053045344,60.2812602187639,62.420372662348036,5849.693536446671,10.09230641017385,14.166713036417562,24.25901944659141,69.98389031168955,5394.880462252528,89.02522061665853,0.6954269409179688,39.76025676727295,36.57570552825928,593.02490234375
39,39.0,controlled,65.30547943607178,10.314748461447602,14.597829711627295,340.0,100.0,5852.891954518174,80.0,-14.694520563928222,50.0,-39.6852515385524,50.0,-35.4021702883727,5500.0,352.8919545181743,134.94256545875015,61.29324987121698,65.30547943607178,5852.891954518174,10.314748461447602,14.597829711627295,24.9125781730749,73.64931558753315,5397.80315763012,80.27015274047852,0.4708404541015625,39.54916286468506,36.000569343566895,212.47900390625
40,40.0,controlled,68.1005854523887,10.54227329615515,15.007083173077504,340.0,100.0,5860.986310646707,80.0,-11.8994145476113,50.0,-39.45772670384485,50.0,-34.992916826922496,5500.0,360.98631064670735,139.53008595143848,62.286459455109735,68.1005854523887,5860.986310646707,10.54227329615515,15.007083173077504,25.549356469232656,77.24362649632876,5405.219374203632,79.1658177947998,1.0884552001953125,39.40960693359375,35.40170097351074,163.302734375
41,41.0,controlled,70.72037847511255,10.768798388816236,15.401184286801852,340.0,100.0,5871.086928675695,80.0,-9.279621524887446,50.0,-39.231201611183764,50.0,-34.59881571319815,5500.0,371.08692867569516,143.8810925313768,63.22904414464266,70.72037847511255,5871.086928675695,10.768798388816236,15.401184286801852,26.169982675618087,80.65204838673414,5414.513774007762,86.07888370513916,1.3566970825195312,39.29781150817871,34.83410167694092,529.513671875
42,42.0,controlled,71.88670259034738,10.962275513368322,15.78522858356301,330.0,100.0,5758.719410239087,80.0,-8.113297409652617,50.0,-39.037724486631674,50.0,-34.21477141643699,5500.0,258.71941023908676,147.99387506120814,65.81185986276851,71.88670259034738,5758.719410239087,10.962275513368322,15.78522858356301,26.74750409693133,82.18201519843963,5313.4818723757435,74.09433568318686,0.26636505126953125,39.1439323425293,34.32853698730469,11.1083984375
43,43.0,controlled,72.82191629628413,11.119975669007173,16.16003403450548,320.0,100.0,5636.549296468258,80.0,-7.1780837037158705,50.0,-38.880024330992825,50.0,-33.83996596549452,5500.0,136.54929646825804,151.92776376404862,68.51328725394134,72.82191629628413,5636.549296468258,11.119975669007173,16.16003403450548,27.280009703512654,83.41447651010729,5208.8152397243,81.46432126363119,0.4696807861328125,38.96117973327637,33.88962936401367,400.52490234375
44,44.0,controlled,73.56208252942884,11.24512596420324,16.520248267953622,310.0,100.0,5504.879198190013,80.0,-6.437917470571165,50.0,-38.75487403579676,50.0,-33.47975173204638,5500.0,4.879198190013085,155.73946403417887,71.34596532717104,73.56208252942884,5504.879198190013,11.24512596420324,16.520248267953622,27.765374232156862,84.3934987070078,5100.881322248927,84.99625184377035,0.5601654052734375,38.76981067657471,33.50231742858887,601.53125
45,45.0,controlled,75.67462862008158,11.37715141321339,16.85826394501189,310.0,100.0,5507.552617205861,80.0,-4.325371379918423,50.0,-38.62284858678661,50.0,-33.141736054988115,5500.0,7.55261720586077,159.4456175997796,72.24013982095882,75.67462862008158,5507.552617205861,11.37715141321339,16.85826394501189,28.23541535822528,87.20547777882079,5103.029599617748,87.35277812957764,0.95794677734375,38.59412097930908,33.147809982299805,732.64501953125
46,46.0,controlled,76.12815676805546,11.485972386117718,17.170053855891442,300.0,100.0,5366.393969007822,80.0,-3.8718432319445384,50.0,-38.514027613882284,50.0,-32.82994614410856,5500.0,-133.6060309921777,163.0132642684171,75.20064978104658,76.12815676805546,5366.393969007822,11.485972386117718,17.170053855891442,28.656026242009162,87.81261448737052,4991.677969044205,89.45173970540365,0.6441726684570312,38.44303321838379,32.81399345397949,870.8603515625
47,47.0,controlled,78.03432836017315,11.606095206120974,17.45641906650324,300.0,100.0,5369.072386907248,80.0,-1.9656716398268514,50.0,-38.393904793879024,50.0,-32.543580933496756,5500.0,-130.92761309275193,166.38402685602952,76.00610575790358,78.03432836017315,5369.072386907248,11.606095206120974,17.45641906650324,29.062514272624213,90.37792109812595,4993.754572631676,77.89546360015869,0.06430816650390625,38.32810878753662,32.497323989868164,350.2861328125
48,48.0,controlled,79.8144330256037,11.737071255084867,17.719256076749687,300.0,100.0,5373.314811255583,80.0,-0.18556697439629488,50.0,-38.26292874491513,50.0,-32.28074392325031,5500.0,-126.68518874441725,169.5146555923996,76.72111631504065,79.8144330256037,5373.314811255583,11.737071255084867,17.719256076749687,29.456327331834554,92.79353927735897,4997.046394138437,72.49222648620605,0.8172836303710938,38.2340030670166,32.20034408569336,62.02978515625
49,49.0,controlled,79.7408105060762,11.836046197451708,17.964060441135775,290.0,100.0,5227.023861104593,80.0,-0.25918949392379886,50.0,-38.16395380254829,50.0,-32.03593955886423,5500.0,-272.9761388954066,172.3940728036848,79.70082649491992,79.7408105060762,5227.023861104593,11.836046197451708,17.964060441135775,29.800106638587483,92.69324630876487,4885.233101655063,76.09187722524008,0.5125579833984375,38.1424036026001,31.927967071533203,268.78076171875
50,50.0,controlled,81.24813505982318,11.93865229778627,18.194775805159914,290.0,100.0,5232.114389915573,80.0,1.2481350598231842,50.0,-38.06134770221373,50.0,-31.805224194840086,5500.0,-267.88561008442684,175.04145236209573,80.28812515789264,81.24813505982318,5232.114389915573,11.93865229778627,18.194775805159914,30.133428102946183,94.75332720420309,4889.07047036658,80.07759742736816,1.0689620971679688,38.05002021789551,31.682296752929688,463.81591796875
51,51.0,controlled,80.82098403365615,12.004862453874658,18.410993551822692,280.0,100.0,5081.477277368946,80.0,0.8209840336561456,50.0,-37.99513754612534,50.0,-31.589006448177308,5500.0,-418.5227226310544,177.49738590169162,83.32928962809999,80.82098403365615,5081.477277368946,12.004862453874658,18.410993551822692,30.41585600569735,94.16809627359162,4776.825680397006,82.65439828236899,0.37664794921875,37.95790958404541,31.460628509521484,636.2939453125
52,52.0,controlled,82.12809828329128,12.077777565266189,18.611648049984655,280.0,100.0,5085.71709361761,80.0,2.12809828329128,50.0,-37.92222243473381,50.0,-31.388351950015345,5500.0,-414.28290638239014,179.79642872190024,83.83387130797874,82.12809828329128,5085.71709361761,12.077777565266189,18.611648049984655,30.689425615250844,95.96255741392149,4779.951952262118,79.29715740203858,1.0544204711914062,37.86849498748779,31.258636474609375,455.7802734375
53,53.0,controlled,81.41445792149665,12.116085744210432,18.794544653968273,270.0,100.0,4931.63081381373,80.0,1.4144579214966484,50.0,-37.88391425578957,50.0,-31.205455346031727,5500.0,-568.3691861862699,181.9508089883666,86.9692970457585,81.41445792149665,4931.63081381373,12.116085744210432,18.794544653968273,30.910630398178704,94.98151194260808,4667.253880875786,76.31364381154378,0.7457656860351562,37.786261558532715,31.071857452392578,328.8212890625
54,54.0,controlled,82.5503878100174,12.165244763457164,18.95883098139877,270.0,100.0,4935.176362425276,80.0,2.550387810017398,50.0,-37.83475523654283,50.0,-31.04116901860123,5500.0,-564.8236375747238,183.9527813686381,87.40818565102991,82.5503878100174,4935.176362425276,12.165244763457164,18.95883098139877,31.124075744855933,96.54459571760822,4669.829123054639,76.66366065979004,0.00495147705078125,37.726613998413086,30.897563934326172,401.7265625
55,55.0,controlled,83.59976703133472,12.227192804451906,19.10347647420845,270.0,100.0,4939.351269177432,80.0,3.5997670313347214,50.0,-37.7728071955481,50.0,-30.89652352579155,5500.0,-560.6487308225678,185.78682795021206,87.79097261437482,83.59976703133472,4939.351269177432,12.227192804451906,19.10347647420845,31.330669278660356,97.99585533583725,4672.86237734689,77.96632251739501,0.7652969360351562,37.677876472473145,30.73564910888672,439.375
56,56.0,controlled,80.35137796004015,12.369266185232362,19.232615668945876,250.0,110.0,4628.233261868365,80.0,0.3513779600401534,50.0,-37.63073381476764,50.0,-30.767384331054124,5500.0,-871.7667381316351,187.43864755632168,93.91263424953661,80.35137796004015,4628.233261868365,12.369266185232362,19.232615668945876,31.601881854178238,93.52601330678509,4448.313747652227,78.58020451439752,0.6684188842773438,37.63513469696045,30.5777587890625,443.83349609375
57,57.0,controlled,81.19399258907048,12.509256828042888,19.358027833757266,250.0,110.0,4632.15164151419,80.0,1.1939925890704757,50.0,-37.490743171957114,50.0,-30.641972166242734,5500.0,-867.8483584858104,188.90764973909322,94.2285652457866,81.19399258907048,4632.15164151419,12.50925682804289,19.358027833757266,31.867284661800156,94.67908449330665,4451.1371829954705,83.1461276626587,0.88909912109375,37.573079109191895,30.447338104248047,711.83056640625
58,58.0,controlled,81.97045822358417,12.633031535509001,19.494884076282226,250.0,110.0,4636.952407658535,80.0,1.970458223584174,50.0,-37.366968464490995,50.0,-30.505115923717774,5500.0,-863.0475923414651,190.23258621412552,94.4870137204412,81.97045822358417,4636.952407658535,12.633031535509001,19.494884076282226,32.127915611791224,95.74557249368429,4454.596106258286,87.77055919647216,1.2296905517578125,37.49101734161377,30.330007553100586,935.9921875
59,59.0,controlled,80.49604515149534,12.852456875514626,19.647578669233823,240.0,120.0,4489.24012397766,80.0,0.4960451514953377,50.0,-37.147543124485374,50.0,-30.352421330766177,5500.0,-1010.75987602234,191.50899555588597,97.78532812481455,80.49604515149534,4489.24012397766,12.852456875514626,19.647578669233823,32.50003554474845,93.72366743107142,4347.891851639455,88.60993403964572,0.9434127807617188,37.37603950500488,30.209835052490234,969.587890625
60,60.0,controlled,83.5842563423107,13.099957641803881,19.820257519216707,250.0,120.0,4652.439634618071,80.0,3.5842563423106952,50.0,-36.90004235819612,50.0,-30.179742480783293,5500.0,-847.5603653819289,192.8503732028457,94.87601987691801,83.5842563423107,4652.439634618071,13.09995764180388,19.820257519216707,32.920215161020586,97.97435332592772,4465.752404917586,90.2961651357015,0.283355712890625,37.216773986816406,30.095338821411133,1128.3681640625
61,61.0,controlled,84.53588174176429,13.311603357026037,20.025976939077015,250.0,120.0,4664.545449559602,80.0,4.535881741764285,50.0,-36.68839664297396,50.0,-29.974023060922985,5500.0,-835.4545504403977,194.3360100979588,95.03958502456383,84.53588174176429,4664.545449559602,13.311603357026037,20.025976939077015,33.337580296103056,99.29642507339497,4474.471012093523,92.31076499938965,1.1356201171875,37.00394630432129,29.96657943725586,1210.23095703125
62,62.0,controlled,85.63051275570042,13.48420161358415,20.267980373884516,250.0,120.0,4679.421647306617,80.0,5.630512755700423,50.0,-36.51579838641585,50.0,-29.732019626115484,5500.0,-820.5783526933828,196.0363024598926,95.2118906963532,85.63051275570042,4679.421647306617,13.484201613584148,20.267980373884516,33.75218198746866,100.82441176353939,4485.18325141857,88.10980861663819,0.09249114990234375,36.774338722229004,29.810537338256836,1071.6220703125
63,63.0,controlled,86.901226999741,13.628979989803813,20.534660820389732,250.0,120.0,4696.295579326624,80.0,6.901226999740999,50.0,-36.37102001019619,50.0,-29.465339179610268,5500.0,-803.7044206733763,198.02993515158536,95.42192712344024,86.901226999741,4696.295579326624,13.628979989803813,20.534660820389732,34.16364081019354,102.60800802814511,4497.332815163111,86.28892681121826,1.10809326171875,36.539076805114746,29.618045806884766,951.185546875
64,64.0,controlled,86.07704551776271,13.707838532208427,20.81020410343328,240.0,120.0,4553.765019320236,80.0,6.077045517762713,50.0,-36.29216146779157,50.0,-29.18979589656672,5500.0,-946.2349806797638,200.3437105353932,98.89374546245432,86.07704551776271,4553.765019320236,13.707838532208427,20.81020410343328,34.518042635641706,101.44996507293888,4394.590482811793,84.2573066075643,0.3095703125,36.30366802215576,29.386613845825195,906.2060546875
65,65.0,controlled,85.26449341943373,13.733195875724636,21.078445263688643,230.0,120.0,4412.510780393037,80.0,5.264493419433734,50.0,-36.26680412427537,50.0,-28.921554736311357,5500.0,-1087.4892196069632,202.910908615265,102.59828687557084,85.26449341943373,4412.510780393037,13.733195875724634,21.078445263688643,34.811641139413275,100.31262173969418,4292.088030908028,81.21977452596029,0.08316802978515625,36.11933708190918,29.118711471557617,788.26123046875
66,66.0,controlled,84.36345047336296,13.719015295186047,21.32132735919634,220.0,120.0,4272.217676888619,80.0,4.36345047336296,50.0,-36.28098470481395,50.0,-28.67867264080366,5500.0,-1227.7823231113807,205.59736167299795,106.54092408811607,84.36345047336296,4272.217676888619,13.719015295186047,21.32132735919634,35.040342654382385,99.05643758488186,4188.936712641135,81.75711518605551,0.4188385009765625,36.011353492736816,28.82462501525879,818.4482421875
67,67.0,controlled,85.87346363893424,13.735722320858624,21.524478283724214,220.0,120.0,4281.128552376094,80.0,5.87346363893424,50.0,-36.26427767914137,50.0,-28.475521716275786,5500.0,-1218.8714476239056,208.237831583105,107.07322869168966,85.87346363893424,4281.128552376094,13.735722320858624,21.524478283724214,35.260200604582835,101.16460289141531,4195.541941917841,85.99796108245849,0.6907882690429688,35.97109508514404,28.524837493896484,1040.56201171875
